title,stars,mainTag,subTag,text,BodyRightText
우연한동,,#독채펜션 #패밀리룸 #커플룸,#월정리해변 #세화해변,"제주 한적한 바닷가 마을에 자리 잡은 우연한동은 월정리해변과 세화해변이 가까우며 근처에 비자림도 있어 아름다운 제주의 자연을 즐기기에 좋다. 제주의 동쪽마을 구좌읍에 위치한 제주독채펜션 커플룸과 패밀리동이 준비되어 있으며 모던심플한 실내인테리어로 가족, 친구, 연인 모두가 머무르기에 알맞다.","소개-제주 동쪽마을 구좌에 위치한 제주 독채펜션, 숙박 업종-펜션/민박, 룸개수-2, 이용 시간-Checkin : 16:00 ~ Checkout : 11:00"
세인트포골프장,,#골프 #액티비티 #체험,#레저/체험 #어트랙션 #무장애관광,"세인트포 골프장은 시설 하나하나가 고객의 품격을 격상시킬수 있게 트렌디하게 설계되었다. 자연을 거스리지 않고 그 안에서 새로운 조화를 찾아갈 수 있도록 고안되었으며, 즐기는 골프를 넘어 함께 나누는 문화의 공간으로의 도약을 준비하고 있다.","소개-전장 7,550야드,바다와 하늘, 숲이 하나로 어우러지는 친환경적인 골프장, 상세 정보-이용시간과 휴무일은 계절과 기상에따라 다르므로 예약시 문의해주시길 바랍니다., 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
술 다끄는 집,,#쇼핑 #럭셔리트래블인제주,,"오메기술은 제주 사람들이 빚어 먹던 가양주로 다양한 제조법을 지녔는데, 이곳에서는 좁쌀로 빚은 원형의 오메기술을 맛볼 수 있다. 오메기술 체험을 비롯해 누룩, 오메기떡 만들기 등의 프로그램을 운영하고, 오메기술의 역사는 물론, 제주의 지난 생활상에 대한 맛깔 나는 이야기까지 들을 수 있다. 강경순 명인은 제주 전통주 명인인 김을정 선생의 자녀로, 대한민국식품명인 제68호, 제주특별자치도 무형문화재 제3호 오메기술 기능 보유자다.","소개-전통 오메기술의 원형을 지키는 술도가, 취급품목-농수산, 취급품목 기타-오메기술 등"
추자도등대,,#등대 #경관/포토 #맑음,#포토스팟 #어트랙션,"추자도 등대는 제주 해협과 부산, 목포 등 내륙을 오가는 여객선과 화물선
그리고 동중국해를 항해하는 선박들의 안전한 밤길을 인도하는 역할을 한다.",소개-추자면 영흥리에 있는 유인 등대로 제주도의 최북단에 위치
로즈비치,,#펜션 #주차장 #공공와이파이존,#자연경관 #해변 #휴양펜션 #무장애관광,"펜션에서 공항까지는 15분거리이며, 3분 거리안에 함덕해수욕장과 대명콘도리조트에서 해수사우나와 불가마를 운영하고있다.
또 10분거리에는 크라운CC가 자리하고있어 골프를 즐기시는 분들에게도 최고의 휴식처가 된다.","소개-왼쪽은 올레18코스, 오른쪽은 올레19코스가 있는 로즈비치펜션입니다., 이용 시간-Checkin : ~ Checkout :, 편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설, 장애인 시설정보-장애인 시설정보 >, 장애인 활동 보조 필요성-어려움"
더칠린,,#독채 #프라이빗숙소 #반려동물,#반려동물동반입장 #혼저옵서개 #반려동물동반_숙소,"애월 바닷가에 근방에 위치한 더 칠린은 옛 가정집의 감성을 담은 감성민박이다. 독채로 운영해 프라이빗한 공간을 제공하는 더 칠린은 가정집을 개조해 운영 중인 장소로 방문객과 반려동물에게 따뜻하고 아늑한 숙소를 제공한다. 반려동물을 키우는 주인의 세세한 배려가 돋보이는 이 곳은 바베큐 이용 시 직접 기른 텃밭 상추를 제공해 소소한 즐거움을 제공하며, 불멍은 제주 밤하늘을 구경하기 제격이다.","소개-애월 바닷가에 근방에 위치한 더 칠린은 옛 가정집의 감성을 담은 감성민박이다., 상세 정보-소형견 입장 가능 / 7kg 이하 반려동물만 입장 가능 / 최대 3마리까지 입장 가능 / 반려동물 입장 시 1마리 1박당 2만 원 / 잦은 마킹 시 매너밸트 착용 권고 / 반려동물 잔디시설, 숙박 업종-펜션/민박, 애완동물동반허용여부-동반가능, 부대시설-바베큐장, 이용 시간-Checkin : 16:00 ~ Checkout : 12:00, 편의시설-화장실,무료 WIFI"
한마음한라봉,,#특산품 #한라봉 #쇼핑,#관광기념품 #상점/상가,"제주영농조합법인에서 운영하는 한마음한라봉은 한라봉을 중심으로 다양한 품종의 귤을 판매하고 있다.
온라인 쇼핑몰을 통한 구매도 가능해, 제주가 아닌 지역에서도 당도 높은 한라봉을 신선하게 맛볼 수 있다.
또한 곽지해수욕장 해변산책로에 위치한 민박집도 운영하고 있어, 바다를 보며 휴식을 취할 수 있다.","소개-제주영농조합법인에서 운영하는 제주특산물 판매처, 상세 정보-주말 및 공휴일 휴무, 이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00, 기타 상세-착한가격 업소"
딜다책방,,#쇼핑 #서점 #기념품,#관광기념품 #상점/상가,"책을 통하여 서로 생각을 나누는, ‘소통’이 있는 친근한 책방
딜다 책방의 이름에서 ‘딜다’는 경상도 사투리로 ‘딜다보다’에서 따온 단어로, ‘들여다 보다’라는 뜻을 가지고 있다. 책을 통해 우리의 삶과 문화 라이프 스타일을 서로 공유하고 들여다보자는 의도로 딜다 책방이라고 지었다. 화려하게 꾸미지 않은 소박한 인테리어는 편하게 책을 읽고 갈 수 있는 친근한 동네 서점의 느낌을 준다.

동화작가 겸 디자이너 마케터가 함께 운영하면서 그림책의 가치를 재발견하기 위한 기획을 하고 있는 딜다 책방은, 아이들이 좋아하는 그림책에 특화된 책방으로, 그림책 외에도 단행본, 국내외 독립출판물, 잡지, 디자인북 등이 진열되어 있다. 취향이 비슷한 사람들이 모여 콘텐츠를 공유함으로써 지역 커뮤니티가 활성화되는 것을 목적으로 하고 있는 딜다 책방은 ‘글’을 매개로 출판과 작가, 문고와 독자, 영상과 그림 등 다양한 관계에 따른 생각을 나누고 소통을 할 수 있는 공간이다.","소개-우리의 삶과 문화를 ‘딜다보다’, 상세 정보-일요일, 이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00, 편의시설-현금결제,카드결제,화장실, 장애인 활동 보조 필요성-아주 어려움"
조천중학원 옛터,,#문화유적지 #4.3 #문화관광,#제주4.3 #역사유적 #어트랙션,"해방이 되면서 국민학교와 더불어 중등학교 설립 붐이 일어난다. 조천중학원은 그 시기 다른 지역의 중학원과 마찬가지로 지역 유지와 주민들의 자발적인 힘에 의해 1946년 3월에 설립된다. 5개 학급에 1,2학년 200여명이 재학하고 있었다.

당시 교사로는 현복유(학원장, 국어), 김민학(수학, 과학), 김동환(영어), 이덕구(사회, 체육), 김석환(역사), 김응환, 한평섭 등이 근무했다. 이들은 대부분 일본 등지에서 공부한 유능한 인재들이었다. 교사들은 또한 당시 친일파 척결 등을 주장하는 좌익단체에 알게 모르게 관련하고 있었다. 이후 교사들은 4․3의 와중에 대부분 희생된다. 특히 이덕구는 해주대회 참가차 제주를 떠난 김달삼사령관의 후임으로 인민유격대 사령관이 된다.

조천중학원은 1947년 3․1절 시위 및 총파업 이후 미군정과 서청의 탄압을 받아 사실상 수업이 어려웠다. 교사와 학생들이 수시로 잡혀가 고문을 당하고 경찰의 감시도 심했다. 좌파적 분위기가 압도했던 당시 분위기로는 대부분의 학생들이 민애청 등의 조직원이 되었고 이 때문에 탄압을 피해 입산하는 사례가 속출했다. 이 와중에 1948년 3월 6일 2학년 김용철(당시 21세)이 조천지서에 잡혀간지 이틀만에 취조 중 숨지는 고문치사 사건이 발생하기도 했다. 5․10선거 후에는 교사와 학생들이 대부분 피신했으며 이후 조천중학원은 '빨갱이학교'라 하여 폐원조치됐다. <출처: 제주4.3연구소, 『4.3유적Ⅰ』>",소개-1947년 3․1절 시위 및 총파업 이후 미군정과 서청의 탄압을 받았던 조천중학원
도도펫,,#반려동물 #반려동물동반입장 #반려동물공간_기타,#애견미용실 #애견호텔,"도도펫은 제주 외도에 위치한 반려견샵으로 강아지 미용과 호쿠도 마이크로버블 탄산스파 (피부보습, 민감성 피부, 아토피), 호텔링이 가능한 곳이다. 반려동물의 스트레스를 최소화할 수 있도록 아이들의 컨디션을 보면서 정성스럽게 미용을 진행한다.

도도펫에서 호텔링하는 친구들은 낮에는 야외 잔디에서 뛰어놀기도 하고, 하루 동안 지낸 사진과 영상을 받아볼 수 있어 안심하고 맡길 수 있는 곳이다.","소개-도도펫은 제주 외도에 위치한 반려견샵으로 강아지 미용과 호쿠도 마이크로버블 탄산스파 (피부보습, 민감성 피부, 아토피), 호텔링이 가능한 곳이다., 상세 정보-미용 - 소형견, 중형견 이용 가능 (대형견 사전문의) / 호텔링 - 소형견, 중형견 이용 가능 (대형견 불가) / 소형견(~3kg미만, 3~5kg미만, 5~7kg미만, ~9kg 미만) / 중형견(~3kg미만, 3~5kg 미만, 5~7kg 미만, 7~9kg 미만, 9~11kg 미만), 이용 시간-평일 : 10:00 ~ 19:00 , 주말 : 10:00 ~ 19:00, 편의시설-공용주차장,화장실,무료 WIFI"
송죽사터,,#문화유적지 #아이 #부모,#혼자 #친구 #미술/박물관 #올레 #역사유적 #어린이 #어트랙션,"주추사관 옆으로 난 길을 따라 본격적인 추사유배길이 시작된다.
예전에 '막은골'이라 불리던 이 주변은 동계 정온이 유배를 와서 살던 곳이다.
정온은 광해군의 이복동생인 영창대군을 죽인 자를 처벌하라는 내용의 상소를 올렸다가 1614년 대정에 유배된다.
그는 이곳에 머문 10년 동안 독서를 많이 했는데, 대정현감이 그를 위해 서재를 지어줄 정도였다.

그로부터 200년 후 대정에 유배 온 추사는 정온이 유배 왔었다는 사실을 잘 알고 있었다.
그래서 1842년 추사의 건의로 이곳에 정온의 유허비가 세워지고, 이듬해 그를 기리는 송죽사도 세워졌다.
송죽사의 현판은 추사가 썼다고 전해진다.
송죽사는 후에 송죽서원으로 격상되었다고 하는데 지금은 흔적을 찾아볼 수 없다.
이곳에 있던 유허비 역시 다른 곳으로 옮겨져 기단석만 돌담의 일부분으로 남아있다.",소개-정온의 절개를 소나무와 대나무에 비유하여 넋을 기린 송죽사 터
제라펫,,#반려동물 #반려동물동반입장 #반려동물공간_기타,#애견미용실,"제라펫은 제주 공항 근처에 위치한 반려견 미용실이다. 100% 예약제로 운영되는 이곳은 깔끔한 공간과 다양한 소품, 반려견용품들이 눈에 띄는 곳이다. 보호자가 미용과 샤워공간을 모두 확인할 수 있도록 투명한 창으로 구성되어 안심할 수 있다. 보호자와의 충분한 상담을 진행한 후 반려견의 불안감을 해소시켜주기 위해 최선을 다한다. 깔끔한 미용 후 샤워, 건조까지 마치면 뽀송한 반려동물이 행복감을 표하고 있다. 모든 과정이 끝난 후 포토존을 통해 반려동물의 인생샷을 남길 수 있다. 또한, 반려동물을 위한 호텔도 운영해 보호자가 필요할 때 언제든지 찾아갈 수 있는 곳이다.","소개-제라펫은 제주 공항 근처에 위치한 반려견 미용실이다., 상세 정보-소형견, 중형견, 대형견 입장 가능 / 15Kg 미만까지만 이용 가능 / 첫 이용 시 5차 접종내역 또는 1년 이내 정기 접종 내역 필수 확인 / 매주 수요일 정기휴일, 이용 시간-평일 : 13:00 ~ 19:00 , 주말 : 13:00 ~ 19:00, 편의시설-공용주차장,화장실,무료 WIFI"
발이오름,,#오름 #걷기/등산 #자연경관,#도보여행 #도보,"오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.
또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.
이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


원형분화구를 가진 오름으로 둥그런 화구의 남반부는 수림이고 바닥과 북반부는 초지로 형성돼 있고, 물은 고여 있지 않다. 오름 뒤편으로 족은바리메, 안천이오름이 이웃해 있다.

산모양이 바리때(중이 사용하는 그릇) 모양이라는 이름인데 한자명인 鉢山(발산) 새김으로 보아 나무랄 것 없는 표기이지만, 흔히 쓰이는 發伊岳(발이악)이라는 표기는 소리나는 대로 적은 것임에 불과하다. 이의 영향인지 국립지리원 지도나 관광지도 등 거의가 '발이오름'으로 표기되고 있다. 옛 문헌에는 鉢山(발산) 또는 鉢岳(발악)으로 되어 있다.

바리메를 큰바리메라 하고 큰바리메 동쪽에 이웃한 오름을 족은바리메라고 하는데, '제주삼읍도총지도'의 角氏墓(각씨묘)의 표기로 볼 때 족은바리메를 각시묘[각씨묘]라고 했던 것으로 보인다. 실제 오름 곁에 각시물[각씨물]이 있다.  바리메 정상에 팬 분화구의 형태가 바리때와 같다는 데서 붙인 것입니다.",소개-바리때 형상을 하고 있는 발이오름
