title,category,introduction,address,roadaddress,latitude,longitude,phoneno,imgpath,tag,contentsid
가야금이 흐르는 제주,관광지,선율의 아름다움으로 푹 몰입할 수 있는 가야금이 흐르는 제주,제주특별자치도 제주시 이도이동 1175-5,제주특별자치도 제주시 광양9길 27,33.5008664,126.5326422,0507-1366-8189,https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/994275b2-e724-4afc-bba9-109f56201a21.jpg,"가야금,연주,레슨,음악,추억,러닝홀리데이인제주,1시간 미만, 가야금,연주,레슨,음악,추억,러닝홀리데이인제주",CNTS_300000000016087
중문컨트리클럽,관광지,계절마다 다른 느낌의 국내 최장 코스,제주특별자치도 서귀포시 색달동 2101,제주특별자치도 서귀포시 중문관광로72번길 60,33.2499853,126.4061879,064-735-7241,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d8bb11da-e248-4370-88d5-796e27143879.jpg,"골프,액티비티,체험,레저/체험,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,장애인 전용 주차장,아주 어려움, 골프,액티비티,체험,레저/체험,어트랙션,무장애관광",CNTS_000000000018104
강병대교회,관광지,우리나라에서 가장 오래된 군인 교회,제주특별자치도 서귀포시 대정읍 상모리 3846,제주특별자치도 서귀포시 대정읍 상모대서로 43-3,33.22652,126.25722,010-6800-6494,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ee642f9e-b7a6-4a80-97c5-6b7c9e6d8014.jpg,"실내,문화유적지,가을,문화관광,역사유적,어트랙션, 실내,문화유적지,가을,문화관광,역사유적,어트랙션,공용주차장,어려움",CNTS_000000000021292
위디 탭댄스 스튜디오,관광지,나만의 리듬을 찾아 떠나는 위디 탭댄스 스튜디오,제주특별자치도 서귀포시 대정읍 보성리 2476-10,제주특별자치도 서귀포시 대정읍 글로벌에듀로 390,33.2797286,126.2767575,0507-1350-2208,https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/80509a23-bc4d-4cf4-ab84-fd384e46e898.jpg,"댄스,탭댄스,춤,원데이클래스,노래,스포츠,운동,러닝홀리데이인제주, 댄스,탭댄스,춤,원데이클래스,노래,스포츠,운동,러닝홀리데이인제주,1시간 미만",CNTS_300000000016089
하바다 통나무집,숙박,중문관광단지에서 차로 10분거리에 위치한 독채 복층 바다전망 펜션,제주특별자치도 서귀포시 안덕면 창천리 976,제주특별자치도 서귀포시 안덕면 대평감산로 86,33.24144,126.36495,064-738-3599,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8be4eadb-df9f-4551-abe5-b035f52bea1f.jpg,"휴식,휴양펜션,독채,펜션,바비큐,통나무집민박,정원,숙소,일반숙박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,아주 어려움, 휴식,휴양펜션,독채,펜션,바비큐,통나무집민박,정원,숙소,일반숙박",CONT_000000000501110
미소게스트하우스,숙박,원도심속에 편안한 잠자리를 제공하는 게스트하우스,제주특별자치도 제주시 일도1동 1416-1,제주특별자치도 제주시 관덕로 41,33.513412,126.52383,010-5836-8188,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3a0c797d-eac2-4d6f-83ba-ed6dac99d429.jpg,"휴식,숙소,게스트하우스,공항,노래방,공공와이파이존,단체여행객,제주동문시장,농어촌민박, 휴식,숙소,게스트하우스,공항,노래방,공공와이파이존,단체여행객,제주동문시장,농어촌민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000019665
제주락,숙박,범섬이 정면으로 보이고 올레길을 끼고 있는 펜션,제주특별자치도 서귀포시 법환동 1540,제주특별자치도 서귀포시 월드컵로 203,33.231606,126.50631,010-8765-1828,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c59d687e-2bf1-4b19-bf6d-aafc3e5d6e63.jpg,"펜션,숙소,휴양펜션,자연경관,해변,조식,돌담길, 펜션,숙소,휴양펜션,자연경관,해변,조식,돌담길,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000018423
씨엘블루호텔,숙박,제주국제공항에서 약 15분 거리에 위치한 호텔,제주특별자치도 제주시 용담삼동 2555,제주특별자치도 제주시 서해안로 368-3,33.5115153,126.4849504,064-727-5888,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9bd2775d-0d93-4e3a-97f3-9db7369ecda7.jpg,"호텔,숙소,공공와이파이존,주차장,비즈니스센터,엘리베이터,공항,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단차없음,장애인 화장실,승강기,장애인 전용 주차장,아주 어려움, 호텔,숙소,공공와이파이존,주차장,비즈니스센터,엘리베이터,공항,무장애관광",CNTS_000000000018171
동알오름,관광지,한 폭의 그림과같은 경치를 간직한 동알오름,제주특별자치도 서귀포시 대정읍 상모리 153,제주특별자치도 서귀포시 대정읍 상모리 153,33.207508,126.28816,번호없음,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5a9fb3de-c52e-453c-b85e-37cacd348016.jpg,"일몰,오름,걷기/등산,자연경관,도보여행,도보, 일몰,오름,걷기/등산",CONT_000000000500159
신강남모텔,숙박,제주시외버스 터미널 바로 앞에 있는 모텔,제주특별자치도 제주시 용담일동 2827-6,제주특별자치도 제주시 서광로3길 2,33.5004243,126.5136081,064-753-8770,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2eee6244-4757-49ef-b826-8581caf3ea46.jpg,"모텔,숙소,공항,교통,공공와이파이존,주차장,편의시설, 모텔,현금결제,카드결제,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CONT_000000000500953
이제주숍,쇼핑,제주특별자치도가 운영하는 제주시내 특산품전시판매장,제주특별자치도 제주시 이도이동 390,제주특별자치도 제주시 연삼로 473,33.4994261,126.5405872,064-751-3360,https://api.cdn.visitjeju.net/photomng/imgpath/201909/26/1acb9594-7176-4fbb-b8e6-7c9d37350761.JPG,"제주쇼핑,공용주차장, 제주기념품, 제주특산품, 제주기념품,제주특산품,제주쇼핑,쇼핑,관광기념품,상점/상가",CNTS_000000000022362
블랙벨트 태권도장,관광지,심신을 단련하고 나를 재정비하는 휴가를 보낼 수 있는 블랙벨트 태권도장,제주특별자치도 제주시 노형동 2524-6 2층,제주특별자치도 제주시 정존5길 9 2층,33.4834742,126.4740057,0507-1330-4902,https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/7f4efe9b-b733-4d6c-96c8-033db8493e3b.jpg,"태권도,운동,연동,발차기,기술,러닝홀리데이인제주, 태권도,운동,연동,발차기,기술,러닝홀리데이인제주,1~2시간",CNTS_300000000016082
중문승마체험장,관광지,중문 숲속을 거닐며 즐기는 승마체험,제주특별자치도 서귀포시 상예동 151-2,제주특별자치도 서귀포시 상예로 349-1,33.275595,126.3963467,0507-1445-8802,https://api.cdn.visitjeju.net/photomng/imgpath/202306/20/6a03454d-84a8-4503-810c-bcf9ee04968c.jpg,"이색체험,실외,중,1시간 미만, 승마, 상예동, 이색체험, 서귀포",CNTS_200000000015192
월나봉(도래오름),관광지,제주 서부일대의 전쟁유적지를 느낄 수 있는 오름,제주특별자치도 서귀포시 안덕면 감산리 1148 일대,제주특별자치도 서귀포시 안덕면 감산리 1148 일대,33.245667,126.3499,번호없음,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/af356159-ad9d-4e3a-a8fb-2829d599b82f.jpg,"친구,커플,맑음,오름,자연경관,도보여행,도보, 친구,커플,맑음,오름",CONT_000000000500491
제주 이호털보 배낚시,관광지,현장체험 위주의 낚시로 남녀노소 초보자들도 누구나 즐길 수 있는 곳,제주시 이호1동 1787,제주시 테우해안로 146,33.497173,126.44942,064-743-1287,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e2492973-7548-4f18-a2a0-c702ee90111e.jpg,"낚시,액티비티,친구,커플,체험,레저/체험,수상레저,어트랙션, 낚시,액티비티,친구,커플,공용주차장,현금결제,카드결제,화장실",CNTS_000000000022380
세난포레스트,숙박,최대 4인 사용할 수 있도록 설계된 유럽풍 렌탈하우스이다.,제주특별자치도 제주시 조천읍 와산리 926-7 2층,제주특별자치도 제주시 조천읍 중산간동로 883-31 (와산리) 2층,33.4936941,126.6781291,070-7766-8279,https://api.cdn.visitjeju.net/photomng/imgpath/202310/04/9cd88207-c2cc-473f-94a9-36112136b536.jpg,"커플,친구,휴식/힐링,공방, 워케이션, 워케이션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,,영어,,어려움,없음,동반불가능,없음,전체금연,식음료장,세탁서비스,인터넷,비즈니스시설,,유아침대,,없음,운행안함",CNTS_300000000012780
제주유리박물관,관광지,유리 예술의 진수를 만날 수 있는 곳,제주특별자치도 서귀포시 중산간서로 1403,제주특별자치도 서귀포시 중산간서로 1403,33.278397,126.370186,064-792-6262,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f47a5deb-0dd2-4175-a208-bd1e1c7a5549.jpg,"밤,실내,미술/박물관,친구,아이,흐림,가을,실내관광지,문화관광,박물관,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,장애인 전용 주차장,어려움,실내,중,공연/전시,포토스팟,1~2시간, 밤,실내,미술/박물관,친구,아이,흐림,가을,실내관광지,문화관광,박물관,어트랙션,무장애관광",CONT_000000000500567
솔민박,숙박,제주독채 가족펜션 솔,제주특별자치도 서귀포시 표선면 표선리 2337-2,제주특별자치도 서귀포시 표선면 민속해안로 227-39,33.3225332,126.8228665,064-787-0729,https://api.cdn.visitjeju.net/photomng/imgpath/201911/27/20b49a58-9ba7-4978-a897-358204cda1fb.JPG,"휴식,숙소,민박,농어촌민박,캠핑,자전거대여점,어린이,해수욕장,바비큐,주방기구,안전인증민박, 휴식 ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,없음,바베큐장",CNTS_000000000019698
세미오름(샘이오름),관광지,고운 오름에 샘이 나는 세미오름,제주특별자치도 제주시 조천읍 대흘리 산 27-8,제주특별자치도 제주시 조천읍 대흘리 산 27-8,33.473663,126.66965,번호없음,https://api.cdn.visitjeju.net/photomng/imgpath/201908/08/ff93f788-fdca-4e26-8743-8a11b444e4b2.jpg,"오름,걷기/등산, 오름,걷기/등산,자연경관,도보여행,도보",CONT_000000000500360
레몬트리게스트하우스,숙박,4개 국어가 가능한 게스트하우스,제주특별자치도 서귀포시 대정읍 하모리 770-2,제주특별자치도 서귀포시 대정읍 하모항구로 70,33.219604,126.25139,064-794-2525,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a84be09f-83b6-4e1e-b3c2-b937bac180e9.jpg,"게스트하우스,숙소,온돌방,가족,조식 포함,공공와이파이존,공용주차장,화장실,무료 WIFI, 게스트하우스,숙소,온돌방,가족,조식 포함,공공와이파이존",CNTS_000000000021085
"안세미 (명도오름,明道岳)",관광지,청정 자연을 담은 맑은 샘이 있는 오름,제주특별자치도 제주시 봉개동 산 2,제주특별자치도 제주시 봉개동 산2 ,33.4670191045,126.6064133884,064-710-6072,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/56d46cbe-82c4-45e1-bb1e-15507c9e73ba.jpg,"오름,걷기/등산,자연경관,도보여행,도보, 오름,걷기/등산,자연경관,도보여행,도보,공용주차장",CONT_000000000500414
탐탐56,숙박,탐라를 탐하다,제주특별자치도 제주시 구좌읍 상도리 436,제주특별자치도 제주시 구좌읍 상하도길 56,33.51566,126.86671,010-3630-4802,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/316dc8ea-a296-40ff-914f-e855d37b6c9d.jpg,"게스트하우스,숙소,민박,휴양펜션,카페,고향민박, 게스트하우스,숙소,민박,휴양펜션,카페,고향민박,공용주차장,화장실,무료 WIFI",CNTS_000000000021092
제주스위트모텔,숙박,깔끔하고 고급스러운 인테리어와 쾌적한 서비스로 고객여러분을 맞이하는 스위트 모텔입니다.,제주특별자치도 제주시 연동 291-135,제주특별자치도 제주시 삼무로3길 9,33.4901961,126.494939,064-744-1144,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8e6950c4-525e-4aa5-9a8f-c10009cea53d.jpg,"모텔,숙소,주차장,엘리베이터,물품보관서비스,공공와이파이존,반려동물동반_숙소,반려동물동반입장,반려동물, 모텔,숙소,주차장,엘리베이터,물품보관서비스,공공와이파이존,반려동물동반_숙소,반려동물동반입장,반려동물,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움",CONT_000000000500947
성읍녹차동굴,관광지,자연이 만들어 준 최고의 포토존										,제주특별자치도 서귀포시 표선면 성읍리 2197,제주특별자치도 서귀포시 표선면 중산간동로 4772,33.3817211,126.7912667,064-787-6888,https://api.cdn.visitjeju.net/photomng/imgpath/202311/22/77420ed9-af7c-4c21-b08c-110409dd31fa.jpg,"표선, 포토존									",CNTS_300000000012850
필기,쇼핑,사각사각 써 내려 가는 필기의 즐거움,제주특별자치도 제주시 구좌읍 종달리 1965,제주특별자치도 제주시 구좌읍 종달로7길 8-1,33.4916603,126.8969993,0507-1349-1342,https://api.cdn.visitjeju.net/photomng/imgpath/202306/30/a61d2977-fc6e-486d-961c-b6175a724539.jpg,"필기도구, 종달리, 문구점, 구좌읍",CNTS_300000000016003
큰넓궤,관광지,1948년 11월 중순 이후 동광 주민들이 2개월 가량 집단적으로 은신생활을 했던 곳,제주특별자치도 서귀포시 안덕면 동광리 90 일대,제주특별자치도 서귀포시 안덕면 동광리 90 일대,33.31075,126.357635,064-710-8452,https://api.cdn.visitjeju.net/photomng/imgpath/201908/22/f9442fba-3261-4a2b-8c29-f8e3bcd7708c.jpeg,"4.3,문화유적지,자연경관,문화관광,제주4.3,역사유적,어트랙션",CNTS_000000000022869
묵리해안포구,관광지,묵리마을에 있는 작은 포구,제주특별자치도 제주시 추자면 묵리 701-5,제주특별자치도 제주시 추자면 추자로 365-1,33.9452344338,126.3124960091,--,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5ce77c17-4229-4119-a55a-67d84c99e0b0.jpg,"포구,해변,문화유적지,문화관광,역사유적, 포구,해변,문화유적지",CNTS_000000000019112
미요캔들,관광지,"소이캔들, 디퓨저, 향수, 티라이트 등의 원데이클래스를 진행하며 이론교육과 함께 체험이 가능한 미요캔들",제주특별자치도 제주시 이도2동 2036-1,제주특별자치도 제주시 구남로4길 8-1,33.4888785,126.5342351,064-752-9001,https://api.cdn.visitjeju.net/photomng/imgpath/201809/11/c6b98f14-a077-403d-b334-2b3b61eb1d73.jpg,"친구,커플,체험관광,원데이클래스,소이캔들,디퓨저,향수,티라이트,현금결제,카드결제,화장실,카드결제,현금결제,실내,체험,캔들만들기 원데이클래스,2~3시간, 친구,커플,체험관광,원데이클래스,소이캔들,디퓨저,향수,티라이트,체험,어트랙션",CNTS_200000000007492
